timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666148079796,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/8,0,0,1
1666148079797,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/8,0,0,1
1666148081863,0,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148081864,1,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148081866,0,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/8,0,0,0
1666148081867,0,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/4,0,0,0
1666148081868,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,1
1666148081869,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-9,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,1
1666148083815,1,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148083818,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148083819,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,0
1666148083820,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,1
1666148083821,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,1
1666148083823,0,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-10,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,0
1666148085837,11,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net: Name or service not known,StressTestSuite 2-11,text,false,,2367,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,11
1666148085849,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-11,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148085850,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-11,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/2,0,0,1
1666148085851,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-11,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/6,0,0,1
1666148085852,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-11,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/6,0,0,1
1666148085854,0,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-11,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/6,0,0,0
1666148087792,0,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148087793,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148087794,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/4,0,0,0
1666148087795,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/2,0,0,1
1666148087796,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/2,0,0,1
1666148087797,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-12,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/2,0,0,1
1666148089789,0,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148089790,1,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148089792,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/6,0,0,1
